id,categoria_l1,categoria_l2,categoria_l3,ogtd_l4,ogtd_specifiche_l5
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,globulare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,lenticolare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,ovoidale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,poppatoio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,brocca,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,bruciaprofumi,a doppia vasca
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calderone,a fondo arrotondato
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calderone,a spalla piatta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calderone,gancio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calice,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calice,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calice,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calice,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,calice,potorio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,canopo,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cantaro,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,capeduncola,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,capsella,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,caraffa,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,carchesium,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cassa,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,casseruola,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cassetta,per ushabti
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,catino,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cestino,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cesto,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chous,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chous,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chous,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chous,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chous,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chous,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,chyathus,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,ciotola,carenata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,ciotola,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,ciotola,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,ciotola,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,ciotola,su sostegno
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,ciotola,triansata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cista,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cofanetto,antropomorfo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cofanetto,da cosmesi
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cofanetto,serratura
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cofano,su quattro piedi
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cofano,su ruote
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,colatoio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,colino,rituale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,colum,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,contenitore,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cooking-pot,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,a calotta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,a incastro
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,a tetto di capanna
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,bottone
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,conico
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,globulare
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,labbro
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,presa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coperchio,tesa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,a conchiglia
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,ad arco di cerchio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,a parete convessa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,a parete verticale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,biansata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,biconica
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,carenata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,costolata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,diatreta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,emisferica
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,monoansata
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,ovoidale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,piriforme
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppa,tronco-conica
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,coppetta,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,corno potorio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cothon,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,a campana
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,a colonnette
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,(kelebe)
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,cratere,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,craterisco,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,crogiolo,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,crumena,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,custodia,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,con anse ad anello
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,con anse a rocchetto
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,deinos,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,dilecythos,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,doglio,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,doglio,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,doglio,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,doglio,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,doglio,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,dolio,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,epichysis,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,faretra,fascetta
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiala,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,da pellegrino
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fiasca,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fodero,borchiapuntale
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fodero,guarnizione
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fodero,serra-fodero
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fodero,staffa a ponticello
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,fruttiera,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,glaux,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,glaux,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,glaux,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,glaux,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,glaux,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,glaux,potorio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guaina,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guttus,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guttus,beccuccio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guttus,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guttus,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guttus,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,guttus,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydria,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,hydriska,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,imbuto,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,incensiere,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kados,per attingere
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalathos,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kalpis,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kantharos,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kantharos,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kantharos,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kantharos,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kantharos,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kantharos,potorio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kernos,a forma di torricella
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,collo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kothon,spalla
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kotyle,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kotyle,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kotyle,orlo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kotyle,parete
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kotyle,piede
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kotyle,potoria
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,krateriskos,
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kyathos,ansa
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kyathos,attingitoio
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kyathos,fondo
9,"STRUMENTI, UTENSILI E OGGETTI D'USO",CONTENITORI E RECIPIENTI,CONTENITORI E RECIPIENTI,kyathos,orlo
