id_temp,cmpd,nctn,inv,suf,titolo,ogtd,ogr,ogto,piano,sala,scaffale,colonna,plateau,comune,dtzgi,dtzgf,dtsi,dtsf,dtm,materia,tecnica,desa,desm,desv,desl,desg,desu,desf,dest,deso,desn,desr,desd,zec,stcc,stcl,cdgg,adsp,adsm
22,2021-03-10,317263,0,22,Devoto-317263,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,[ROMA],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
32,2021-03-10,317273,0,32,Devoto-317273,4009,1,39,-1,4,40,2,2,38,28,28,157,156,11,22,22,Testa elmata di Roma a d. X,Vittoria su biga a d.,-,-,[ROMA],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
823,2021-03-10,318069,0,795,Devoto-318069,4009,1,39,-1,4,40,2,16,38,28,28,117,116,11,22,22,Testa elmata di Roma a d. X,Vittoria su biga a d.,-,[RO]MA ,CN FOVL [M C]A[L Q MET],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
786,2021-03-10,318032,0,758,Devoto-318032,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,[ROMA X],L [F]LAMINI [C]ILO,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
795,2021-03-10,318041,0,767,Devoto-318041,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,ROMA X,L [FLAMINI CILO],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
793,2021-03-10,318039,0,765,Devoto-318039,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,ROMA [X],L FLA[MINI] CI[LO],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
792,2021-03-10,318038,0,764,Devoto-318038,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,ROMA X,L FLAM[INI] C[ILO],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
794,2021-03-10,318040,0,766,Devoto-318040,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,ROMA X,L FLAM[INI] CIL[O],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
790,2021-03-10,318036,0,762,Devoto-318036,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,[RO]MA X,L FLAM[INI] CILO,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
788,2021-03-10,318034,0,760,Devoto-318034,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,ROMA X,L FLAMI[NI C]I[LO],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
780,2021-03-10,318026,0,752,Devoto-318026,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,[ROMA X],L FLAMINI CILO,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
779,2021-03-10,318025,0,751,Devoto-318025,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga in corsa a d. con briglie nella s. e corona nella d.,-,[ROMA] X,L FLAMINI CILO,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
789,2021-03-10,318035,0,761,Devoto-318035,4009,1,39,-1,4,40,2,16,38,28,28,109,108,11,22,22,Testa elmata di Roma a d.,Vittoria su biga con briglie nella s. e corona nella d.,-,ROMA [X],L FLAMINI CILO,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
768,2021-03-10,318014,0,740,Devoto-318014,4009,1,39,-1,4,40,2,16,38,28,28,123,123,11,22,22,Testa elmata di Roma a d.,Vittoria su quadriga con briglie nella s. e corona nella d.,-,[R]OMA X,M FAN C F,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
772,2021-03-10,318018,0,744,Devoto-318018,4009,1,39,-1,4,40,2,16,38,28,28,123,123,11,22,22,Testa elmata di Roma a d.,Vittoria su quadriga con briglie nella s. e corona nella d.,-,[RO]M[A] X,M FAN C F,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
770,2021-03-10,318016,0,742,Devoto-318016,4009,1,39,-1,4,40,2,16,38,28,28,123,123,11,22,22,Testa elmata di Roma a d.,Vittoria su quadriga con briglie nella s. e corona nella d.,-,[ROMA] X,M FAN C F,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
799,2021-03-10,318045,0,771,Devoto-318045,4009,1,39,-1,4,40,2,16,38,28,28,108,107,11,22,22,Teste laureate e iugata dei Dioscuri a d. ,Nave a.d,-,-,MN [FONTEI],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
815,2021-03-10,318061,0,787,Devoto-318061,4009,1,39,-1,4,40,2,16,38,29,29,55,55,11,22,22,"Busto drappeggiato ed elmato di Marte a d., con trofeo sulla spalla","Cavaliere a d., con redini nella s. e lancia nella d., colpisce un guerriero in basso nell'atto di colpire un prigioniero. Sulla d: elmo e scudo.",-,P FONTEIVS P F CAPITO III VIR,MN FONT TR MI[L],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
755,2021-03-10,317996,0,727,Devoto-317996,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNAT[VLEI C F Q] testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROM[A],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
30,2021-03-10,317271,0,30,Devoto-317271,4009,1,39,-1,4,40,2,2,38,28,28,157,156,11,22,22,Testa elmata di Roma a d. X,Vittoria su biga a d.,-,-,ROM[A],-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
383,2021-03-10,317624,0,383,Devoto-317624,4009,1,39,-1,4,40,2,8,38,28,28,133,133,11,22,22,Testa elmata di Roma a d. X,"Dea su biga, incoronata da Vittoria in volo. Sotto: P CAL[P]",-,ROMA,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
41,2021-03-10,317282,0,41,Devoto-317282,4009,1,39,-1,4,40,2,2,38,27,27,206,195,11,22,22,Testa di Roma a d. X,"Dioscuri a cavallo a d. Sotto, tridente",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
42,2021-03-10,317283,0,42,Devoto-317283,4009,1,39,-1,4,40,2,2,38,27,27,206,195,11,22,22,Testa di Roma a d. X,"Dioscuri a cavallo a d. Sotto, stella",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
43,2021-03-10,317284,0,43,Devoto-317284,4009,1,39,-1,4,40,2,2,38,27,27,206,195,11,22,22,Testa di Roma a d. X,"Dioscuri a cavallo a d. Sotto, prua",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
44,2021-03-10,317285,0,44,Devoto-317285,4009,1,39,-1,4,40,2,2,38,27,27,206,195,11,22,22,Testa di Roma a d. X,"Dioscuri a cavallo a d. Sotto, prua",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
48,2021-03-10,317289,0,48,Devoto-317289,4009,1,39,-1,4,40,2,2,38,28,28,132,132,11,22,22,Testa di Roma a d. X,Sole su quadriga in corsa a d. M ABVRI,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
91,2021-03-10,317332,0,91,Devoto-317332,4009,1,39,-1,4,40,2,3,38,28,28,138,138,11,22,22,Testa elmata di Roma a d. X,Dioscuri al galoppo a d. P PAETVS,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
146,2021-03-10,317387,0,146,Devoto-317387,4009,1,39,-1,4,40,2,4,38,28,28,146,146,11,22,22,Testa di Roma a d. Dietro: [C ANTESTI]. Davanti: [X],Dioscuri a cavallo a d. Sotto: cane,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
151,2021-03-10,317392,0,151,Devoto-317392,4009,1,39,-1,4,40,2,4,38,28,28,136,136,11,22,22,GRAG testa elmata di Roma a d. Davanti: X,"L ANTESTI Giove su quadriga a d., con scettro e redini nella s. e fulmine nella d.",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
155,2021-03-10,317396,0,155,Devoto-317396,4009,1,39,-1,4,40,2,4,38,28,28,136,136,11,22,22,GRAG testa elmata di Roma a d. Davanti: X,"L ANTES[TI] Giove su quadriga a d., con scettro e redini nella s. e fulmine nella d.",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
327,2021-03-10,317568,0,327,Devoto-317568,4009,1,39,-1,4,40,2,7,38,28,28,148,148,11,22,22,Testa elmata di Roma a d. Dietro: [SARAN] Davanti: X,Dioscuri a cavallo a d. Sotto: M ATILI,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
349,2021-03-10,317590,0,349,Devoto-317590,4009,1,39,-1,4,40,2,8,38,28,28,130,130,11,22,22,Q METE testa elemata di Roma a d. X,Giove su quadriga a d. ,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
350,2021-03-10,317591,0,350,Devoto-317591,4009,1,39,-1,4,40,2,8,38,28,28,130,130,11,22,22,Q METE testa elemata di Roma a d. X,Giove su quadriga a d. ,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
369,2021-03-10,317610,0,369,Devoto-317610,4009,1,39,-1,4,40,2,8,38,29,29,90,90,11,22,22,A ALB S F L METEL testa laureata di Apollo a d.,"C MALL Roma seduta a s. su pila di scudi, con spada nella s. e lancia nella d., coronata da Vittoria",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
485,2021-03-10,317726,0,485,Devoto-317726,4009,1,39,-1,4,40,2,10,38,28,28,115,114,11,22,22,[M CIPI M F] testa elmata di Roma a d. Dietro: X; davanti: marchio di controllo,Vittoria su biga a d. con redini nella s. e ramo di palma nella d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
486,2021-03-10,317727,0,486,Devoto-317727,4009,1,39,-1,4,40,2,10,38,28,28,115,114,11,22,22,M CIPI [M F] testa elmata di Roma a d. Dietro: X; davanti: marchio di controllo,Vittoria su biga a d. con redini nella s. e ramo di palma nella d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
708,2021-03-10,317957,0,688,Devoto-317957,4009,1,39,-1,4,40,2,15,38,28,28,142,142,11,22,22,[TRIGE] testa elmata di Roma a d.,"C CVR Giunone diademata su quadriga a d., incoronata da Vittoria ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
714,2021-03-10,317960,0,691,Devoto-317960,4009,1,39,-1,4,40,2,15,38,28,28,116,115,11,22,22,Q CVRT testa elmata di Roma a d. X,M SI[LA] Giove in quadriga a d. con fulmine e scettro,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
716,2021-03-10,317961,0,692,Devoto-317961,4009,1,39,-1,4,40,2,15,38,28,28,116,115,11,22,22,[Q CVRT] testa elmata di Roma a d. X,M S[ILA] Giove in quadriga a d. con fulmine e scettro,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
722,2021-03-10,317964,0,695,Devoto-317964,4009,1,39,-1,4,40,2,15,38,28,28,116,115,11,22,22,Q CVRT testa elmata di Roma a d. X,[M SILA] Giove in quadriga a d. con fulmine e scettro,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
724,2021-03-10,317965,0,696,Devoto-317965,4009,1,39,-1,4,40,2,15,38,28,28,116,115,11,22,22,Q CVRT testa elmata di Roma a d. X,M SILA Giove in quadriga a d. con fulmine e scettro,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
730,2021-03-10,317971,0,702,Devoto-317971,4009,1,39,-1,4,40,2,15,38,28,28,128,128,11,22,22,Testa elmata di Roma a d. X,"CN DOMI Vittoria su biga a d., con redini nella s. e frusta nella d. Sotto: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
731,2021-03-10,317972,0,703,Devoto-317972,4009,1,39,-1,4,40,2,15,38,28,28,128,128,11,22,22,Testa elmata di Roma a d. Dietro: spiga. X,"[C]N D[OMI] Vittoria su biga a d., con redini nella s. e frusta nella d. Sotto: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
732,2021-03-10,317973,0,704,Devoto-317973,4009,1,39,-1,4,40,2,15,38,28,28,128,128,11,22,22,Testa elmata di Roma a d. Dietro: spiga. X,"CN DOM[I] Vittoria su biga a d., con redini nella s. e frusta nella d. Sotto: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
733,2021-03-10,317974,0,705,Devoto-317974,4009,1,39,-1,4,40,2,15,38,28,28,128,128,11,22,22,Testa elmata di Roma a d. Dietro: spiga. X,"CN DOM[I] Vittoria su biga a d., con redini nella s. e frusta nella d. Sotto: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
734,2021-03-10,317975,0,706,Devoto-317975,4009,1,39,-1,4,40,2,15,38,28,28,128,128,11,22,22,Testa elmata di Roma a d. Dietro: spiga. X,"CN DOM[I] Vittoria su biga a d., con redini nella s. e frusta nella d. Sotto: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
735,2021-03-10,317976,0,707,Devoto-317976,4009,1,39,-1,4,40,2,15,38,28,28,128,128,11,22,22,Testa elmata di Roma a d. Dietro: spiga. X,"CN DOM[I] Vittoria su biga a d., con redini nella s. e frusta nella d. Sotto: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
740,2021-03-10,317981,0,712,Devoto-317981,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,[C EGNATVLEI C F] Q testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
743,2021-03-10,317984,0,715,Devoto-317984,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI [C F] Q testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
744,2021-03-10,317985,0,716,Devoto-317985,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C F Q testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
745,2021-03-10,317986,0,717,Devoto-317986,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C F [Q] testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
748,2021-03-10,317989,0,720,Devoto-317989,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C [F Q] testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
749,2021-03-10,317990,0,721,Devoto-317990,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C F Q testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
751,2021-03-10,317992,0,723,Devoto-317992,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C F Q testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
753,2021-03-10,317994,0,725,Devoto-317994,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C F Q testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
15,2021-03-10,317256,0,15,Devoto-317256,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
17,2021-03-10,317258,0,17,Devoto-317258,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
18,2021-03-10,317259,0,18,Devoto-317259,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
19,2021-03-10,317260,0,19,Devoto-317260,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
20,2021-03-10,317261,0,20,Devoto-317261,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
23,2021-03-10,317264,0,23,Devoto-317264,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
24,2021-03-10,317265,0,24,Devoto-317265,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
25,2021-03-10,317266,0,25,Devoto-317266,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
26,2021-03-10,317267,0,26,Devoto-317267,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
27,2021-03-10,317268,0,27,Devoto-317268,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
28,2021-03-10,317269,0,28,Devoto-317269,4009,1,39,-1,4,40,2,2,38,27,27,211,210,11,22,22,Testa elmata di Roma a d. X,Dioscuri a cavallo a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
31,2021-03-10,317272,0,31,Devoto-317272,4009,1,39,-1,4,40,2,2,38,28,28,157,156,11,22,22,Testa elmata di Roma a d. X,Vittoria su biga a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
33,2021-03-10,317274,0,33,Devoto-317274,4009,1,39,-1,4,40,2,2,38,28,28,157,156,11,22,22,Testa elmata di Roma a d. X,Vittoria su biga a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
34,2021-03-10,317275,0,34,Devoto-317275,4009,1,39,-1,4,40,2,2,38,28,28,157,156,11,22,22,Testa elmata di Roma a d. X,Vittoria su biga a d.,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
314,2021-03-10,317555,0,314,Devoto-317555,4009,1,39,-1,4,40,2,7,38,28,28,109,109,11,22,22,Testa radiata di Sol a d.,Luna su biga a d. Sopra: tre stelle. Sotto: MN AQVIL,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
398,2021-03-10,317639,0,398,Devoto-317639,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,[L PISO FRUGI]  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
401,2021-03-10,317642,0,401,Devoto-317642,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,[L PISO FRUGI]  Cavaliere con ramo palma a d. Sopra: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
407,2021-03-10,317648,0,407,Devoto-317648,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,[L PISO] FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
408,2021-03-10,317649,0,408,Devoto-317649,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,[L] PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
409,2021-03-10,317650,0,409,Devoto-317650,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,L PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
410,2021-03-10,317651,0,410,Devoto-317651,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,[L] PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
411,2021-03-10,317652,0,411,Devoto-317652,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,[L] PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
412,2021-03-10,317653,0,412,Devoto-317653,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,L PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
415,2021-03-10,317656,0,415,Devoto-317656,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,L PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
416,2021-03-10,317657,0,416,Devoto-317657,4009,1,39,-1,4,40,2,9,38,29,29,90,90,11,22,22,Testa laureata di Apollo a d. Dietro: marchio di controllo,L PISO FRUGI  Cavaliere con ramo palma a d. Sotto: marchio di controllo,-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
553,2021-03-10,317794,0,553,Devoto-317794,4009,1,39,-1,4,40,2,11,38,28,28,104,104,11,22,22,Testa elmata di Roma a s. X,"C COIL [CALD] Vittoria su biga a s., con redini in entrambe le mani. Sopra: marchio di controllo ",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
108,2021-03-10,317349,0,108,Devoto-317349,4009,1,39,-1,4,40,2,3,38,28,28,114,113,11,22,22,"Busto femminile a d. (Roma?), drappeggiato e diademato. [X]",[MN AEMILIO L]EP Tre archi su cui è una statua equestre con lancia e corazza,-,[RO]MA,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
104,2021-03-10,317345,0,104,Devoto-317345,4009,1,39,-1,4,40,2,3,38,28,28,114,113,11,22,22,"Busto femminile a d. (Roma?), drappeggiato e diademato. [X]",MN AEMILIO LEP Tre archi su cui è una statua equestre con lancia e corazza,-,[ROMA],-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
381,2021-03-10,317622,0,381,Devoto-317622,4009,1,39,-1,4,40,2,8,38,28,28,117,117,11,22,22,Testa elmata di Roma a d. X,"Vittoria su biga a d., con redini nella s. e corona nella d. Sotto:  M CALID; in esergo: Q MET CN F L",-,[ROMA],-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
617,2021-03-10,317858,0,617,Devoto-317858,4009,1,39,-1,4,40,2,13,38,28,28,100,100,11,22,22,"Busto di Eracle visto di spalle, con testa a d. e clava sulla spalla s. A s., scudo e marchio di controllo","[LENT] MAR [F] figura maschile a s., con cornucopia nella s., che incornona Roma elmata, stante di fronte con lancia nella nella d. ",-,[ROMA],-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
106,2021-03-10,317347,0,106,Devoto-317347,4009,1,39,-1,4,40,2,3,38,28,28,114,113,11,22,22,"Busto femminile a d. (Roma?), drappeggiato e diademato. X",[MN A]EMIL[IO L]EP Tre archi su cui è una statua equestre con lancia e corazza,-,R[OMA],-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
109,2021-03-10,317350,0,109,Devoto-317350,4009,1,39,-1,4,40,2,3,38,28,28,114,113,11,22,22,"Busto femminile a d. (Roma?), drappeggiato e diademato. X",MN AEMIL[IO] LEP Tre archi su cui è una statua equestre con lancia e corazza,-,R[OMA],-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
382,2021-03-10,317623,0,382,Devoto-317623,4009,1,39,-1,4,40,2,8,38,28,28,117,117,11,22,22,Testa elmata di Roma a d. X,"Vittoria su biga a d., con redini nella s. e corona nella d. Sotto:  M CALID; in esergo: Q MET CN F L",-,RO[MA],-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
102,2021-03-10,317343,0,102,Devoto-317343,4009,1,39,-1,4,40,2,3,38,28,28,114,113,11,22,22,"Busto femminile a d. (Roma?), drappeggiato e diademato. X",MN AEMILIO LEP Tre archi su cui è una statua equestre con lancia e corazza,-,ROMA,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,4,1,1,1
